2024.11.19 10:29:38 INFO  Started: Metals version 1.4.1 in folders '/home/fripouney/scala/tp-actors-cytech' for client Visual Studio Code 1.95.3.
2024.11.19 10:29:56 WARN  no build target for: /home/fripouney/scala/tp-actors-cytech/project/project/metals.sbt
2024.11.19 10:29:56 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/project/metals.sbt. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:29:56 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomActor.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:29:56 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomActor.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:29:56 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/project/project/metals.sbt. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:29:57 INFO  BSP server: [info] server was not detected. starting an instance
2024.11.19 10:29:59 INFO  BSP server: WARNING: An illegal reflective access operation has occurred
2024.11.19 10:29:59 INFO  BSP server: WARNING: Illegal reflective access by org.jline.terminal.impl.exec.ExecTerminalProvider$ReflectionRedirectPipeCreator (file:/home/fripouney/.sbt/boot/scala-2.12.20/org.scala-sbt/sbt/1.10.5/jline-terminal-3.27.1.jar) to constructor java.lang.ProcessBuilder$RedirectPipeImpl()
2024.11.19 10:29:59 INFO  BSP server: WARNING: Please consider reporting this to the maintainers of org.jline.terminal.impl.exec.ExecTerminalProvider$ReflectionRedirectPipeCreator
2024.11.19 10:29:59 INFO  BSP server: WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
2024.11.19 10:29:59 INFO  BSP server: WARNING: All illegal access operations will be denied in a future release
2024.11.19 10:29:59 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomActor.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:29:59 INFO  BSP server: [info] welcome to sbt 1.10.5 (Eclipse Adoptium Java 11.0.25)
2024.11.19 10:30:03 INFO  BSP server: [info] loading settings for project tp-actors-cytech-build-build from metals.sbt ...
2024.11.19 10:30:03 INFO  BSP server: [info] loading project definition from /home/fripouney/scala/tp-actors-cytech/project/project
2024.11.19 10:30:06 INFO  BSP server: [info] loading settings for project tp-actors-cytech-build from metals.sbt,plugins.sbt ...
2024.11.19 10:30:06 INFO  BSP server: [info] loading project definition from /home/fripouney/scala/tp-actors-cytech/project
2024.11.19 10:30:08 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomActor.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:08 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:08 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:08 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:08 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:09 INFO  BSP server: [info] loading settings for project root from build.sbt ...
2024.11.19 10:30:09 INFO  BSP server: [info] set current project to tp-actors (in build file:/home/fripouney/scala/tp-actors-cytech/)
2024.11.19 10:30:09 INFO  BSP server: [warn] there's a key that's not used by any other settings/tasks:
2024.11.19 10:30:09 INFO  BSP server: [warn]  
2024.11.19 10:30:09 INFO  BSP server: [warn] * root / idePackagePrefix
2024.11.19 10:30:09 INFO  BSP server: [warn]   +- /home/fripouney/scala/tp-actors-cytech/build.sbt:11
2024.11.19 10:30:09 INFO  BSP server: [warn]  
2024.11.19 10:30:09 INFO  BSP server: [warn] note: a setting might still be used by a command; to exclude a key from this `lintUnused` check
2024.11.19 10:30:09 INFO  BSP server: [warn] either append it to `Global / excludeLintKeys` or call .withRank(KeyRanks.Invisible) on the key
2024.11.19 10:30:09 INFO  BSP server: [info] sbt server started at local:///home/fripouney/.sbt/1.0/server/cecbd95c79d038f7bf75/sock
2024.11.19 10:30:09 INFO  Processing workspace/reload
2024.11.19 10:30:10 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:09 INFO  compiling tp-actors-cytech-build-build
2024.11.19 10:30:09 INFO  compiling tp-actors-cytech-build
2024.11.19 10:30:10 INFO  time: Connected to build server in 14s
2024.11.19 10:30:10 INFO  Connected to Build server: sbt v1.10.5
2024.11.19 10:30:09 INFO  Processing workspace/buildTargets
2024.11.19 10:30:16 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:16 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:16 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:16 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:18 INFO  Processing buildTarget/scalacOptions
2024.11.19 10:30:18 INFO  Processing buildTarget/sources
2024.11.19 10:30:18 INFO  Processing buildTarget/dependencySources
2024.11.19 10:30:19 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:21 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:24 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:26 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:27 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:34 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:35 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:42 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:30:43 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
nov. 19, 2024 10:30:45 AM org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint notify
INFOS: Unsupported notification method: $/setTrace
2024.11.19 10:30:50 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:00 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:00 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:16 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:20 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:21 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:21 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:22 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:25 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:25 INFO  no build target found for /home/fripouney/scala/tp-actors-cytech/src/main/scala/routes.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.19 10:31:26 INFO  Processing buildTarget/compile
2024.11.19 10:31:28 INFO  time: Imported build in 1m17s
2024.11.19 10:31:28 INFO  running doctor check
2024.11.19 10:31:28 INFO  java targets: 
2024.11.19 10:31:32 WARN  Flyway upgrade recommended: H2 2.3.232 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.224.
2024.11.19 10:31:41 INFO  time: indexed workspace in 12s
2024.11.19 10:31:41 INFO  Processing buildTarget/scalaTestClasses
2024.11.19 10:31:41 INFO  compiling root
2024.11.19 10:31:41 INFO  compiling 4 Scala sources to /home/fripouney/scala/tp-actors-cytech/target/scala-3.3.4/classes ...
2024.11.19 10:31:51 INFO  done compiling
2024.11.19 10:31:51 INFO  time: compiled root in 9.53s
2024.11.19 10:31:51 INFO  compiling root-test
2024.11.19 10:31:51 INFO  time: compiled root-test in 7ms
2024.11.19 10:31:51 INFO  Processing buildTarget/scalaMainClasses
2024.11.19 10:31:51 INFO  compiling root
2024.11.19 10:31:51 INFO  time: compiled root in 16ms
2024.11.19 10:31:51 INFO  compiling root-test
2024.11.19 10:31:51 INFO  time: compiled root-test in 5ms
2024.11.19 10:31:51 INFO  Processing buildTarget/compile
2024.11.19 10:31:51 INFO  compiling root
2024.11.19 10:31:51 INFO  time: compiled root in 13ms
2024.11.19 10:31:51 INFO  compiling root-test
2024.11.19 10:31:51 INFO  time: compiled root-test in 5ms
2024.11.19 10:31:51 INFO  Processing buildTarget/scalaMainClasses
2024.11.19 10:31:51 INFO  compiling root
2024.11.19 10:31:51 INFO  time: compiled root in 29ms
2024.11.19 10:31:52 INFO  compiling root-test
2024.11.19 10:31:52 INFO  time: compiled root-test in 10ms
2024.11.19 10:31:52 INFO  Processing buildTarget/scalaTestClasses
2024.11.19 10:31:52 INFO  compiling root
2024.11.19 10:31:52 INFO  time: compiled root in 26ms
2024.11.19 10:31:52 INFO  compiling root-test
2024.11.19 10:31:52 INFO  time: compiled root-test in 31ms
2024.11.19 10:31:52 INFO  Processing buildTarget/compile
2024.11.19 10:31:52 INFO  compiling root
2024.11.19 10:31:52 INFO  time: compiled root in 7ms
2024.11.19 10:31:52 INFO  Processing buildTarget/jvmRunEnvironment
2024.11.19 10:31:52 INFO  compiling root
2024.11.19 10:31:52 INFO  time: compiled root in 7ms
2024.11.19 10:31:52 INFO  Processing buildTarget/jvmRunEnvironment
2024.11.19 10:31:52 INFO  compiling root
2024.11.19 10:31:52 INFO  time: compiled root in 14ms
2024.11.19 10:31:52 INFO  Processing buildTarget/jvmRunEnvironment
2024.11.19 10:31:52 INFO  compiling root
2024.11.19 10:31:52 INFO  time: compiled root in 12ms
2024.11.19 10:31:52 INFO  Processing buildTarget/jvmRunEnvironment
2024.11.19 10:31:52 INFO  compiling root
2024.11.19 10:31:52 INFO  time: compiled root in 12ms
2024.11.19 10:31:52 INFO  Processing buildTarget/jvmRunEnvironment
2024.11.19 10:31:52 INFO  compiling root
2024.11.19 10:31:52 INFO  time: compiled root in 21ms
2024.11.19 10:31:52 INFO  Processing buildTarget/jvmRunEnvironment
2024.11.19 10:31:53 INFO  compiling root
2024.11.19 10:31:53 INFO  time: compiled root in 6ms
2024.11.19 10:31:53 INFO  Processing buildTarget/scalaMainClasses
2024.11.19 10:31:53 INFO  compiling root
2024.11.19 10:31:53 INFO  time: compiled root in 13ms
2024.11.19 10:31:53 INFO  Processing buildTarget/scalaTestClasses
2024.11.19 10:31:53 INFO  Processing buildTarget/compile
2024.11.19 10:31:53 INFO  compiling root
2024.11.19 10:31:53 INFO  time: compiled root in 17ms
2024.11.19 10:31:53 INFO  Processing buildTarget/scalaMainClasses
2024.11.19 10:31:53 INFO  compiling root
2024.11.19 10:31:53 INFO  time: compiled root in 5ms
2024.11.19 10:31:53 INFO  Processing buildTarget/scalaTestClasses
2024.11.19 10:32:09 INFO  Processing buildTarget/compile
2024.11.19 10:33:09 INFO  Processing buildTarget/compile
2024.11.19 10:34:09 INFO  Processing buildTarget/compile
2024.11.19 10:35:09 INFO  Processing buildTarget/compile
2024.11.19 10:36:09 INFO  Processing buildTarget/compile
nov. 19, 2024 10:36:13 AM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
AVERTISSEMENT: Unmatched cancel notification for request id 119
2024.11.19 10:37:09 INFO  Processing buildTarget/compile
2024.11.19 10:38:09 INFO  Processing buildTarget/compile
2024.11.19 10:39:09 INFO  Processing buildTarget/compile
2024.11.19 10:40:09 INFO  Processing buildTarget/compile
2024.11.19 10:41:09 INFO  Processing buildTarget/compile
2024.11.19 10:57:33 INFO  Processing buildTarget/compile
2024.11.19 10:57:33 INFO  compiling root
2024.11.19 10:57:33 INFO  time: compiled root in 10ms
2024.11.19 10:57:33 INFO  Processing buildTarget/scalaMainClasses
2024.11.19 10:57:33 INFO  compiling root
2024.11.19 10:57:33 INFO  time: compiled root in 6ms
2024.11.19 10:57:33 INFO  Processing buildTarget/scalaTestClasses
2024.11.19 10:58:09 INFO  Processing buildTarget/compile
2024.11.19 10:59:09 INFO  Processing buildTarget/compile
2024.11.19 11:00:09 INFO  Processing buildTarget/compile
2024.11.19 11:01:09 INFO  Processing buildTarget/compile
2024.11.19 11:02:09 INFO  Processing buildTarget/compile
2024.11.19 11:03:09 INFO  Processing buildTarget/compile
2024.11.19 11:04:09 INFO  Processing buildTarget/compile
2024.11.19 11:05:09 INFO  Processing buildTarget/compile
2024.11.19 11:06:09 INFO  Processing buildTarget/compile
2024.11.19 11:07:09 INFO  Processing buildTarget/compile
nov. 19, 2024 11:15:37 AM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
AVERTISSEMENT: Unmatched cancel notification for request id 800
2024.11.19 11:16:15 INFO  Processing buildTarget/compile
2024.11.19 11:16:15 INFO  compiling root
2024.11.19 11:16:15 INFO  compiling 1 Scala source to /home/fripouney/scala/tp-actors-cytech/target/scala-3.3.4/classes ...
2024.11.19 11:16:16 ERROR -- [E007] Type Mismatch Error: /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala:20:19 
20 |          replyTo.!(rooms.get(name))
   |          ^^^^^^^^^^^^^^^^^^^^^^^^^^
   |Found:    Unit
   |Required: org.apache.pekko.actor.typed.Behavior[fr.cytech.icc.RoomListMessage]
   |
   | longer explanation available when compiling with `-explain`
2024.11.19 11:16:16 ERROR one error found
2024.11.19 11:16:16 INFO  time: compiled root in 1.18s
2024.11.19 11:16:16 ERROR (Compile / compileIncremental) Compilation failed
2024.11.19 11:16:17 INFO  Cancelling compilation on sbt server
org.eclipse.lsp4j.jsonrpc.ResponseErrorException: (Compile / compileIncremental) Compilation failed
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.handleResponse(RemoteEndpoint.java:220)
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.consume(RemoteEndpoint.java:204)
	at scala.meta.internal.metals.RequestMonitorImpl$$anon$1.consume(ServerLivenessMonitor.scala:41)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.handleMessage(StreamMessageProducer.java:185)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.listen(StreamMessageProducer.java:97)
	at org.eclipse.lsp4j.jsonrpc.json.ConcurrentMessageProcessor.run(ConcurrentMessageProcessor.java:114)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.lang.Thread.run(Thread.java:1583)

2024.11.19 11:16:16 INFO  Processing buildTarget/scalaTestClasses
2024.11.19 11:16:16 INFO  Processing buildTarget/scalaMainClasses
2024.11.19 11:16:16 INFO  compiling root
2024.11.19 11:16:16 INFO  compiling 1 Scala source to /home/fripouney/scala/tp-actors-cytech/target/scala-3.3.4/classes ...
2024.11.19 11:16:18 ERROR -- [E007] Type Mismatch Error: /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala:20:19 
20 |          replyTo.!(rooms.get(name))
   |          ^^^^^^^^^^^^^^^^^^^^^^^^^^
   |Found:    Unit
   |Required: org.apache.pekko.actor.typed.Behavior[fr.cytech.icc.RoomListMessage]
   |
   | longer explanation available when compiling with `-explain`
2024.11.19 11:16:18 ERROR one error found
2024.11.19 11:16:18 INFO  time: compiled root in 0.96s
2024.11.19 11:16:18 ERROR (Compile / compileIncremental) Compilation failed
2024.11.19 11:16:18 INFO  Scala main classes not supported by server
org.eclipse.lsp4j.jsonrpc.ResponseErrorException: (Compile / compileIncremental) Compilation failed
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.handleResponse(RemoteEndpoint.java:220)
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.consume(RemoteEndpoint.java:204)
	at scala.meta.internal.metals.RequestMonitorImpl$$anon$1.consume(ServerLivenessMonitor.scala:41)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.handleMessage(StreamMessageProducer.java:185)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.listen(StreamMessageProducer.java:97)
	at org.eclipse.lsp4j.jsonrpc.json.ConcurrentMessageProcessor.run(ConcurrentMessageProcessor.java:114)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.lang.Thread.run(Thread.java:1583)

2024.11.19 11:17:09 INFO  Processing buildTarget/compile
2024.11.19 11:18:09 INFO  Processing buildTarget/compile
2024.11.19 11:18:37 INFO  Processing buildTarget/compile
2024.11.19 11:18:37 INFO  compiling root
2024.11.19 11:18:37 INFO  compiling 1 Scala source to /home/fripouney/scala/tp-actors-cytech/target/scala-3.3.4/classes ...
2024.11.19 11:18:37 ERROR -- [E050] Type Error: /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala:21:10 
21 |          Behaviors.same()
   |          ^^^^^^^^^^^^^^
   |          method same in object Behaviors does not take parameters
   |
   | longer explanation available when compiling with `-explain`
2024.11.19 11:18:37 ERROR one error found
2024.11.19 11:18:37 INFO  time: compiled root in 0.15s
2024.11.19 11:18:37 ERROR (Compile / compileIncremental) Compilation failed
2024.11.19 11:18:37 INFO  Cancelling compilation on sbt server
org.eclipse.lsp4j.jsonrpc.ResponseErrorException: (Compile / compileIncremental) Compilation failed
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.handleResponse(RemoteEndpoint.java:220)
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.consume(RemoteEndpoint.java:204)
	at scala.meta.internal.metals.RequestMonitorImpl$$anon$1.consume(ServerLivenessMonitor.scala:41)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.handleMessage(StreamMessageProducer.java:185)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.listen(StreamMessageProducer.java:97)
	at org.eclipse.lsp4j.jsonrpc.json.ConcurrentMessageProcessor.run(ConcurrentMessageProcessor.java:114)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.lang.Thread.run(Thread.java:1583)

2024.11.19 11:18:37 INFO  Processing buildTarget/scalaMainClasses
2024.11.19 11:18:37 INFO  compiling root
2024.11.19 11:18:37 INFO  compiling 1 Scala source to /home/fripouney/scala/tp-actors-cytech/target/scala-3.3.4/classes ...
2024.11.19 11:18:37 ERROR -- [E050] Type Error: /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala:21:10 
21 |          Behaviors.same()
   |          ^^^^^^^^^^^^^^
   |          method same in object Behaviors does not take parameters
   |
   | longer explanation available when compiling with `-explain`
2024.11.19 11:18:37 ERROR one error found
2024.11.19 11:18:37 INFO  time: compiled root in 0.18s
2024.11.19 11:18:37 ERROR (Compile / compileIncremental) Compilation failed
2024.11.19 11:18:37 INFO  Scala main classes not supported by server
org.eclipse.lsp4j.jsonrpc.ResponseErrorException: (Compile / compileIncremental) Compilation failed
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.handleResponse(RemoteEndpoint.java:220)
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.consume(RemoteEndpoint.java:204)
	at scala.meta.internal.metals.RequestMonitorImpl$$anon$1.consume(ServerLivenessMonitor.scala:41)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.handleMessage(StreamMessageProducer.java:185)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.listen(StreamMessageProducer.java:97)
	at org.eclipse.lsp4j.jsonrpc.json.ConcurrentMessageProcessor.run(ConcurrentMessageProcessor.java:114)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.lang.Thread.run(Thread.java:1583)

2024.11.19 11:18:37 INFO  Processing buildTarget/scalaTestClasses
2024.11.19 11:18:50 INFO  Processing buildTarget/compile
2024.11.19 11:18:50 INFO  compiling root
2024.11.19 11:18:50 INFO  compiling 1 Scala source to /home/fripouney/scala/tp-actors-cytech/target/scala-3.3.4/classes ...
2024.11.19 11:18:50 ERROR -- [E050] Type Error: /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala:21:10 
21 |          Behaviors.same()
   |          ^^^^^^^^^^^^^^
   |          method same in object Behaviors does not take parameters
   |
